tile_nr;id
32_514_6062;1162
32_514_6063;1163
32_537_5990;1164
32_514_6061;1165
32_514_6072;1166
32_515_6016;1167
32_514_6067;1168
32_537_5994;1169
32_514_6065;1170
32_519_6005;1171
32_519_6004;1172
32_522_6034;1173
32_519_6006;1174
32_519_6001;1175
32_519_6000;1176
32_519_6003;1177
32_522_6031;1178
32_501_6079;1179
32_501_6078;1180
32_501_6073;1181
32_501_6072;1182
32_501_6071;1183
32_501_6070;1184
32_501_6077;1185
32_501_6076;1186
32_501_6075;1187
32_501_6074;1188
32_474_6038;1189
32_474_6039;1190
32_470_6034;1191
32_470_6035;1192
32_511_6049;1193
32_511_6048;1194
32_479_6019;1195
32_479_6018;1196
32_479_6015;1197
32_479_6014;1198
32_479_6017;1199
32_511_6042;1200
32_511_6045;1201
32_511_6044;1202
32_511_6047;1203
32_479_6012;1204
32_520_6038;1205
32_520_6039;1206
32_464_6065;1207
32_520_6030;1208
32_520_6031;1209
32_520_6032;1210
32_520_6033;1211
32_520_6034;1212
32_520_6035;1213
32_520_6036;1214
32_520_6037;1215
32_505_6077;1216
32_505_6076;1217
32_505_6075;1218
32_505_6074;1219
32_505_6073;1220
32_505_6072;1221
32_505_6071;1222
32_505_6070;1223
32_505_6079;1224
32_505_6078;1225
32_562_6065;1226
32_562_6064;1227
32_562_6067;1228
32_562_6066;1229
32_514_6074;1230
32_562_6063;1231
32_562_6062;1232
32_510_5997;1233
32_510_5996;1234
32_510_5995;1235
32_510_5994;1236
32_562_6069;1237
32_562_6068;1238
32_510_5991;1239
32_510_5990;1240
32_509_6018;1241
32_497_6019;1242
32_497_6018;1243
32_497_6011;1244
32_497_6010;1245
32_497_6013;1246
32_497_6012;1247
32_497_6015;1248
32_497_6014;1249
32_497_6017;1250
32_497_6016;1251
32_528_5992;1252
32_528_5993;1253
32_528_5990;1254
32_528_5991;1255
32_528_5996;1256
32_528_5997;1257
32_528_5994;1258
32_528_5995;1259
32_528_5998;1260
32_528_5999;1261
32_525_6039;1262
32_525_6038;1263
32_534_6048;1264
32_534_6049;1265
32_525_6031;1266
32_525_6030;1267
32_534_6040;1268
32_534_6041;1269
32_525_6035;1270
32_534_6047;1271
32_534_6044;1272
32_525_6036;1273
32_504_6018;1274
32_504_6019;1275
32_504_6014;1276
32_504_6015;1277
32_504_6016;1278
32_504_6017;1279
32_504_6010;1280
32_504_6011;1281
32_504_6012;1282
32_504_6013;1283
32_520_5981;1284
32_516_6024;1285
32_491_6055;1286
32_541_5973;1287
32_541_5972;1288
32_541_5971;1289
32_541_5970;1290
32_541_5977;1291
32_541_5976;1292
32_541_5975;1293
32_541_5974;1294
32_526_6043;1295
32_526_6042;1296
32_541_5979;1297
32_526_6040;1298
32_526_6047;1299
32_526_6046;1300
32_526_6045;1301
32_526_6044;1302
32_508_6029;1303
32_544_5998;1304
32_544_5999;1305
32_508_6028;1306
32_544_5994;1307
32_544_5995;1308
32_544_5996;1309
32_544_5997;1310
32_544_5990;1311
32_544_5991;1312
32_544_5992;1313
32_544_5993;1314
32_511_6073;1315
32_511_6074;1316
32_516_6027;1317
32_482_6055;1318
32_482_6054;1319
32_509_6064;1320
32_509_6065;1321
32_509_6066;1322
32_509_6067;1323
32_509_6060;1324
32_509_6061;1325
32_509_6062;1326
32_509_6063;1327
32_509_6068;1328
32_509_6069;1329
32_488_6064;1330
32_488_6065;1331
32_488_6066;1332
32_488_6067;1333
32_488_6060;1334
32_488_6061;1335
32_488_6062;1336
32_488_6063;1337
32_488_6068;1338
32_488_6069;1339
32_552_6066;1340
32_516_6021;1341
32_552_6067;1342
32_520_5987;1343
32_490_6078;1344
32_490_6079;1345
32_490_6074;1346
32_490_6075;1347
32_490_6076;1348
32_490_6077;1349
32_490_6070;1350
32_490_6071;1351
32_490_6072;1352
32_490_6073;1353
32_520_5986;1354
32_524_5978;1355
32_524_5979;1356
32_524_5970;1357
32_524_5971;1358
32_524_5972;1359
32_524_5973;1360
32_524_5974;1361
32_524_5975;1362
32_524_5976;1363
32_524_5977;1364
32_563_6062;1365
32_563_6063;1366
32_540_6063;1367
32_540_6062;1368
32_540_6065;1369
32_540_6064;1370
32_540_6067;1371
32_540_6066;1372
32_540_6069;1373
32_540_6068;1374
32_460_6100;1375
32_479_5989;1376
